epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,480.943,1.38621,2.78254,1.48795,0.4642,0.37257,0.37594,0.17099,1.83897,2.47082,1.79964,0.00023654,0.00023654,0.00023654
